# {"t_start": 1559087458.4049904, "env_id": "DeepCars-v3"} 
r,l,t
-987,14,68.628115
-992,9,68.66817
-985,16,68.738192
-990,11,68.787799
-991,10,68.832952
-984,17,68.908576
-983,18,68.990082
-992,9,69.032004
-980,21,69.128341
-989,12,69.182619
-991,10,69.228444
-972,29,69.356679
-987,14,69.419788
-993,8,69.455747
-992,9,69.495825
-957,44,69.683181
-982,19,69.76449
-992,9,69.80379
-977,24,69.906946
-975,26,70.021015
-987,14,70.083887
-989,12,70.138155
-993,8,70.174536
-991,10,70.218866
-990,11,70.268697
-984,17,70.344143
-988,13,70.402451
-990,11,70.451177
-981,20,70.539716
-988,13,70.597445
-993,8,70.633144
-988,13,70.690748
-987,14,70.752764
-987,14,70.814172
-989,12,70.86606
-978,23,70.966121
-982,19,71.050054
-985,16,71.120615
-988,13,71.178284
-990,11,71.226757
-991,10,71.271482
-993,8,71.307189
-989,12,71.359029
-986,15,71.424984
-990,11,71.474037
-974,27,71.593375
-984,17,71.66851
-993,8,71.704432
-988,13,71.762691
-987,14,71.824627
-988,13,71.882343
-981,20,71.968586
-991,10,72.012395
-990,11,72.06092
-992,9,72.100432
-993,8,72.137073
-990,11,72.18679
-993,8,72.221932
-990,11,72.269503
-984,17,72.340701
-988,13,72.394482
-988,13,72.447954
-991,10,72.492507
-987,14,72.55424
-986,15,72.621568
-979,22,72.719105
-993,8,72.755808
-980,21,72.850039
-982,19,72.933921
-992,9,72.974605
-983,18,73.05617
-992,9,73.09813
-975,26,73.215957
-992,9,73.257094
-987,14,73.321062
-992,9,73.362241
-961,40,73.5425
-993,8,73.578806
-991,10,73.623807
-993,8,73.660223
-993,8,73.696434
-992,9,73.735904
-982,19,73.819737
-986,15,73.886157
-974,27,74.004594
-991,10,74.047744
-980,21,74.139418
-984,17,74.21418
-963,38,74.380516
-984,17,74.455447
-992,9,74.494729
-991,10,74.538401
-977,24,74.641238
